Eigvals	40
1.14394137874	1.06038889474	0.624306674519	0.294140428663	0.204726095509	0.163095226205	0.141614252277	0.0836869716749	0.0778072410467	0.0595303781925	0.0476209236082	0.0429989145485	0.0359570262881	0.0330214785588	0.0250269944165	0.0215004010967	0.0180863515804	0.017665779217	0.0144653669182	0.0127341638037	0.00960643304628	0.00756250642783	0.0064487349269	0.00421854719285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	40
0.275638484902	0.255506089548	0.15042986387	0.070874630127	0.0493297924481	0.03929862306	0.0341226732975	0.0201648008431	0.0187480498871	0.0143441469603	0.0114745033941	0.0103608068375	0.00866402809779	0.00795669296377	0.00603038140836	0.00518063083758	0.00435799826781	0.00425665922091	0.0034855036237	0.00306836144106	0.00231471883036	0.00182222433122	0.0015538554316	0.00101648037071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	40	40
Post.TCD.2	-0.0112329794733	0.0797916439644	0.0549595413873	0.018449022797	-0.0276714575161	0.110239961256	-0.0478653581896	0.00465570610488	-0.0352371582282	0.0918022654212	-0.0238298916345	0.0028161675416	0.0423002160015	-0.0112838730001	-0.00283105398006	-0.00778543656435	-0.0227544538243	0.0219807178652	0.00409525185732	0.0103226292532	0.0295318884785	-0.0299340490062	-0.0190706349964	-0.00395686090081	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Post.TCD.4	0.151456367161	-0.0516321205605	0.239673384463	-0.00577966454574	0.0710836736092	0.132191040915	-0.0601960282952	-0.00599560767568	-0.0155791113904	0.0183070167151	-0.00328932488782	0.00776113503445	0.0531098219902	-0.0116194248693	0.00594701068941	-0.0125213224325	-0.0208689691316	0.0208259114998	-0.00335354043385	0.000643913319203	-0.00420087961903	0.00943877741948	-0.00326958696585	-0.0176680570645	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Post.Propionate.7	-0.0764302535377	0.077990606334	0.0879898960374	0.153104319616	-0.0521997619393	-0.0607269186791	0.0106474494091	0.036817927113	-0.00641264195665	-0.0183683728796	-0.0375421238287	-0.00102129500518	-0.0131393385812	0.0328020639917	0.00527656028839	0.0374335416854	-0.0365478552155	0.0053320326717	0.007969837704	-0.00768006968629	0.00340580340939	-0.010440079387	0.0140624785017	-0.00240507811126	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Post.Propionate.3	-0.239883587744	-0.0425618755708	0.0244655846234	-0.0770465364947	0.0411672982555	-0.00782338982966	-0.0995700179043	0.0378798876414	-0.0156248350441	-0.0468325273506	-0.00132082214065	-0.000600969178337	-0.0429233412966	-0.0252835476398	0.000505811632221	-0.0250596024897	-0.0346122614954	0.00667896554791	0.00979434321248	0.0185752416448	-0.00398679146274	0.00554908376046	0.0052297070479	0.0148836272989	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Post.Propionate.8	-0.0726135049215	0.105053969671	0.0804569589035	0.182665016989	0.019210061474	-0.0158528392137	0.00528442674394	0.00975032886701	-0.0172952151967	-0.0585744618999	0.0306683597196	0.0512921889978	0.0617731998227	-0.0004817910227	0.0225918242948	0.031158122001	0.0308985390595	-0.0116556808502	0.0141949064391	0.00291226839091	-0.00777886869267	-0.0116968117204	-0.0271300551217	-4.00631928954e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pre.Propionate.8	0.112798487564	-0.060669691712	-0.192200896507	-0.0103525021699	-0.146284489565	0.110492244123	-0.0435451461084	0.0249321321288	0.00329916189876	-0.0360701611759	-0.0556134633789	-0.0487830544264	-0.028887263787	-0.0251870181911	0.00726036439202	0.0110751359359	0.00967844579466	-0.0185327558745	0.0159150861825	-0.0105861400967	0.00872247794896	0.0115907514701	-0.0182706315565	-0.00395449270638	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pre.Propionate.4	0.0439105535362	0.198369265805	-0.0360835089248	0.031348627555	0.0022697818879	0.0608047798918	0.0682738899668	0.0422009975565	0.00972718460591	-0.0710884443545	0.0163820432156	-0.0144681600269	-0.0192035386278	0.0045708236758	-0.0146531747593	0.00243474386459	-0.0315426088171	-0.0218839598546	-0.000119882491081	0.00155251463699	0.0332626474437	-0.00169689808806	0.0148169133801	-0.0203151504588	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pre.Propionate.5	0.0466734956435	0.146481543814	0.0150185564401	-0.0800140387134	-0.073701600039	-0.0706258855334	0.00891700122739	-0.0163763824625	-0.0242260936399	0.0457276566281	0.0247603780335	-0.0494899335654	0.0374699626383	0.0318755361161	0.0228209145918	-0.000254635547411	-0.0251415144314	0.00809617894129	0.0387661127769	-0.0189605108049	-0.0123195081236	0.0153705829303	-0.00849076051808	-0.00354185809689	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pre.Propionate.6	0.057807779162	0.168188084965	-0.01000520875	-0.013657605002	-0.00140145214886	0.0413390501486	0.0803951336374	0.00730750665206	-0.105485397609	-0.0215837970943	0.0011945857518	-0.0150378733583	0.00998705599626	-0.0279253145752	-0.0308388387473	-0.0151612991391	0.0310070601186	0.0168557375339	0.00912702443005	0.00607099751343	-0.0293017347571	-0.00455124696199	0.0189712764754	-0.0123344795746	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pre.Propionate.7	0.116455783691	-0.0423760333877	-0.21125198894	0.0520517475869	-0.0753372219409	0.0722245802874	-0.0456528691582	-0.0321178083669	0.0320556575938	-0.0674620205752	0.0837101896931	0.00103645351632	0.0421711764428	0.0373266731502	-0.0383463261098	-0.0092126255554	-0.0294977061652	0.0173374147058	-0.00540395568275	0.00360004794503	-0.00845932620635	0.00776306216736	0.0149761282604	0.0142991475244	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
