seqs,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15,seq16,seq17,seq18,seq19,seq20,seq21,seq22,seq23,seq24,seq25,seq26,seq27,seq28,seq29,seq30,seq31,seq32,seq33,seq34,seq35,seq36,seq37,seq38,seq39,seq40,seq41,seq42,seq43,seq44,seq45,seq46,seq47,seq48,seq49,seq50,seq51,seq52,seq53,seq54,seq55,seq56,seq57,seq58,seq59,seq60,seq61,seq62,seq63,seq64,seq65,seq66,seq67,seq68,seq69,seq70,seq71,seq72,seq73,seq74,seq75,seq76,seq77,seq78,seq79,seq80,seq81,seq82,seq83,seq84,seq85,seq86,seq87,seq88,seq89,seq90,seq91,seq92,seq93,seq94,seq95,seq96,seq97,seq98,seq99,seq100,seq101,seq102,seq103,seq104,seq105,seq106,seq107,seq108,seq109,seq110,seq111,seq112,seq113,seq114,seq115,seq116,seq117,seq118,seq119,seq120,seq121,seq122,seq123,seq124,seq125,seq126,seq127,seq128,seq129,seq130,seq131,seq132,seq133,seq134,seq135,seq136,seq137,seq138,seq139,seq140,seq141,seq142,seq143,seq144,seq145,seq146,seq147,seq148,seq149,seq150,seq151,seq152,seq153,seq154,seq155,seq156,seq157,seq158,seq159,seq160,seq161,seq162,seq163,seq164,seq165,seq166,seq167,seq168,seq169,seq170,seq171,seq172,seq173,seq174,seq175,seq176,seq177,seq178,seq179,seq180,seq181,seq182,seq183,seq184,seq185,seq186,seq187,seq188,seq189,seq190,seq191,seq192,seq193,seq194,seq195,seq196,seq197,seq198,seq199,seq200,seq201,seq202,seq203,seq204,seq205,seq206,seq207,seq208,seq209,seq210,seq211,seq212,seq213,seq214,seq215,seq216,seq217,seq218,seq219,seq220,seq221,seq222,seq223,seq224,seq225,seq226,seq227,seq228,seq229,seq230,seq231,seq232,seq233,seq234,seq235,seq236,seq237,seq238,seq239,seq240,seq241,seq242,seq243,seq244,seq245,seq246,seq247,seq248,seq249,seq250,seq251,seq252,seq253,seq254,seq255,seq256,seq257,seq258,seq259,seq260,seq261,seq262,seq263,seq264,seq265,seq266,seq267,seq268,seq269,seq270,seq271,seq272,seq273,seq274,seq275,seq276,seq277,seq278,seq279,seq280,seq281,seq282,seq283,seq284,seq285,seq286,seq287,seq288,seq289,seq290,seq291,seq292,seq293,seq294,seq295,seq296,seq297,seq298,seq299,seq300,seq301,seq302,seq303,seq304,seq305,seq306,seq307,seq308,seq309,seq310,seq311,seq312,seq313,seq314,seq315,seq316,seq317,seq318,seq319,seq320,seq321,seq322,seq323,seq324,seq325,seq326,seq327,seq328,seq329,seq330,seq331,seq332,seq333,seq334,seq335,seq336,seq337,seq338,seq339,seq340,seq341,seq342,seq343,seq344,seq345,seq346,seq347,seq348,seq349,seq350,seq351,seq352,seq353,seq354,seq355,seq356,seq357,seq358,seq359,seq360,seq361,seq362,seq363,seq364,seq365,seq366,seq367,seq368,seq369,seq370,seq371,seq372,seq373,seq374,seq375,seq376,seq377,seq378,seq379,seq380,seq381,seq382,seq383,seq384,seq385,seq386,seq387,seq388,seq389,seq390,seq391,seq392,seq393,seq394,seq395,seq396,seq397,seq398,seq399,seq400,seq401,seq402,seq403,seq404,seq405,seq406,seq407,seq408,seq409,seq410,seq411,seq412,seq413,seq414,seq415,seq416,seq417,seq418,seq419,seq420,seq421,seq422,seq423,seq424,seq425,seq426,seq427,seq428,seq429,seq430,seq431,seq432,seq433,seq434,seq435,seq436,seq437,seq438,seq439,seq440,seq441,seq442,seq443,seq444,seq445,seq446,seq447,seq448,seq449,seq450,seq451,seq452,seq453,seq454,seq455,seq456,seq457,seq458,seq459,seq460,seq461,seq462,seq463,seq464,seq465,seq466,seq467,seq468,seq469,seq470,seq471,seq472,seq473,seq474,seq475,seq476,seq477,seq478,seq479,seq480,seq481,seq482,seq483,seq484,seq485,seq486,seq487,seq488,seq489,seq490,seq491,seq492,seq493,seq494,seq495,seq496,seq497,seq498,seq499,seq500,seq501,seq502,seq503,seq504,seq505,seq506,seq507,seq508,seq509,seq510,seq511,seq512,seq513,seq514,seq515,seq516,seq517,seq518,seq519,seq520,seq521,seq522,seq523,seq524,seq525,seq526,seq527,seq528,seq529,seq530,seq531,seq532,seq533,seq534,seq535,seq536,seq537,seq538,seq539,seq540,seq541,seq542,seq543,seq544,seq545,seq546,seq547,seq548,seq549,seq550,seq551,seq552,seq553,seq554,seq555,seq556,seq557,seq558,seq559,seq560,seq561,seq562,seq563,seq564,seq565,seq566,seq567,seq568,seq569,seq570,seq571,seq572,seq573,seq574,seq575,seq576,seq577,seq578,seq579,seq580,seq581,seq582,seq583,seq584,seq585,seq586,seq587,seq588,seq589,seq590,seq591,seq592,seq593,seq594,seq595,seq596,seq597,seq598,seq599,seq600,seq601,seq602,seq603,seq604,seq605,seq606,seq607,seq608,seq609,seq610,seq611,seq612,seq613,seq614,seq615,seq616,seq617,seq618,seq619,seq620,seq621,seq622,seq623,seq624,seq625,seq626,seq627,seq628,seq629,seq630,seq631,seq632,seq633,seq634,seq635,seq636,seq637,seq638,seq639,seq640,seq641,seq642,seq643,seq644,seq645,seq646,seq647,seq648,seq649,seq650,seq651,seq652,seq653,seq654,seq655,seq656,seq657,seq658,seq659,seq660,seq661,seq662,seq663,seq664,seq665,seq666,seq667,seq668,seq669,seq670,seq671,seq672,seq673,seq674,seq675,seq676,seq677,seq678,seq679,seq680,seq681,seq682,seq683,seq684,seq685,seq686,seq687,seq688,seq689,seq690,seq691,seq692,seq693,seq694,seq695,seq696,seq697,seq698,seq699,seq700,seq701,seq702,seq703,seq704,seq705,seq706,seq707,seq708,seq709,seq710,seq711,seq712,seq713,seq714,seq715,seq716,seq717,seq718,seq719,seq720,seq721,seq722,seq723,seq724,seq725,seq726,seq727,seq728,seq729,seq730,seq731,seq732,seq733,seq734,seq735,seq736,seq737,seq738,seq739,seq740,seq741,seq742,seq743,seq744,seq745,seq746,seq747,seq748,seq749,seq750,seq751,seq752,seq753,seq754,seq755,seq756,seq757,seq758,seq759,seq760,seq761,seq762,seq763,seq764,seq765,seq766,seq767,seq768,seq769,seq770,seq771,seq772,seq773,seq774,seq775,seq776,seq777,seq778,seq779,seq780,seq781,seq782,seq783,seq784,seq785,seq786,seq787,seq788,seq789,seq790,seq791,seq792,seq793,seq794,seq795,seq796,seq797,seq798,seq799,seq800,seq801,seq802,seq803,seq804,seq805,seq806,seq807,seq808,seq809,seq810,seq811,seq812,seq813,seq814,seq815,seq816,seq817,seq818,seq819,seq820,seq821,seq822,seq823,seq824,seq825,seq826,seq827,seq828,seq829,seq830,seq831,seq832,seq833,seq834,seq835,seq836,seq837,seq838,seq839,seq840,seq841,seq842,seq843,seq844,seq845,seq846,seq847,seq848,seq849,seq850,seq851,seq852,seq853,seq854,seq855,seq856,seq857,seq858,seq859,seq860,seq861,seq862,seq863,seq864,seq865,seq866,seq867,seq868,seq869,seq870,seq871,seq872,seq873,seq874,seq875,seq876,seq877,seq878,seq879,seq880,seq881,seq882,seq883,seq884,seq885,seq886,seq887,seq888,seq889,seq890,seq891,seq892,seq893,seq894,seq895,seq896,seq897,seq898,seq899,seq900,seq901,seq902,seq903,seq904,seq905,seq906,seq907,seq908,seq909,seq910,seq911,seq912,seq913,seq914,seq915
PBS.Pre.Mouse.1,102285,84024,23126,38916,11891,23654,16557,12374,19877,0,2847,2493,10034,11431,1573,10907,0,8508,0,0,0,190,0,6775,1881,6125,5793,0,0,1158,0,451,0,0,0,0,0,0,110,0,0,231,0,1494,452,501,0,0,0,0,28,563,738,973,618,913,0,0,100,722,71,334,768,78,0,1258,0,2109,600,1554,128,0,215,728,0,341,0,137,83,0,470,20,0,103,135,267,48,188,0,0,0,157,0,441,0,0,0,63,0,547,0,120,0,294,321,487,93,59,180,352,0,197,1162,179,298,174,49,0,0,109,77,0,106,326,0,168,70,0,101,0,0,117,25,127,0,0,21,575,0,0,0,86,116,0,65,632,77,93,349,58,0,75,417,0,77,0,69,0,0,569,0,58,42,0,0,204,37,253,0,0,17,0,98,27,247,20,124,184,104,0,37,0,121,47,181,115,0,19,0,0,67,0,90,0,101,23,49,0,89,261,250,0,0,77,0,281,0,0,51,38,117,0,0,235,0,25,24,22,40,0,29,0,0,0,59,19,15,27,0,0,30,0,33,30,0,36,0,0,0,0,146,112,0,0,0,56,55,137,30,0,51,0,40,51,424,93,195,16,21,55,253,88,177,0,175,20,0,0,34,259,28,0,24,121,38,55,21,0,63,0,55,42,81,36,0,24,0,0,66,14,46,0,0,0,32,35,131,0,0,0,0,135,33,32,0,14,0,0,0,53,0,24,22,173,49,66,0,15,12,22,13,0,15,41,0,0,57,0,53,0,0,0,0,120,11,67,21,43,61,69,89,47,86,0,0,0,14,49,25,0,0,44,0,0,0,0,0,0,0,17,0,19,12,0,0,0,0,0,13,19,0,0,31,34,0,0,15,0,41,0,0,21,0,0,98,0,0,26,15,0,0,0,0,0,0,53,0,47,0,0,0,0,86,0,0,62,0,0,0,17,0,0,0,0,0,0,0,0,21,41,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,13,24,0,29,0,11,62,0,88,0,0,29,31,13,0,0,0,19,31,0,0,0,0,68,0,0,0,0,54,0,0,0,73,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,54,0,0,0,20,0,0,0,0,0,0,0,20,0,11,0,0,0,76,0,0,29,0,0,0,29,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
PBS.Pre.Mouse.2,130041,103673,23242,30178,11912,20576,22293,14909,15480,0,999,0,12019,8599,582,8445,0,7524,0,0,0,0,0,4521,1663,5235,6418,0,0,1088,0,34,387,0,0,0,0,0,25,0,1227,19,0,1610,553,0,0,0,0,0,0,469,82,2531,2667,3932,0,3204,113,0,345,0,295,77,0,1205,0,2920,235,1278,0,0,467,367,0,518,0,129,1085,0,612,0,0,20,0,699,96,154,0,0,0,226,111,79,0,0,0,0,0,221,0,148,0,309,73,15,150,0,96,110,0,0,1416,365,0,0,298,0,0,0,610,466,0,26,0,389,238,0,0,0,0,226,70,19,0,0,60,167,0,0,0,0,243,0,0,297,0,95,115,36,0,0,149,0,256,0,50,0,0,389,0,12,0,0,0,124,1677,155,20,0,510,0,638,39,248,296,165,414,35,0,13,235,86,80,195,145,0,27,244,0,0,0,72,0,38,23,191,0,154,309,0,0,0,0,0,295,0,0,171,0,0,0,16,57,0,0,18,41,46,0,19,0,0,0,218,0,24,85,0,0,0,0,89,11,0,0,0,0,0,0,156,120,0,0,0,0,61,65,66,119,0,0,0,13,0,84,251,29,0,41,176,0,104,0,112,30,0,0,52,0,0,0,14,0,0,90,0,0,24,0,0,0,32,23,0,41,0,0,0,0,12,0,0,0,0,29,169,0,0,0,0,30,0,0,0,28,0,390,0,21,0,0,0,121,95,57,0,0,260,0,0,0,240,0,0,0,56,0,32,0,359,479,0,144,24,0,0,26,0,71,41,58,0,0,15,26,0,85,37,0,0,32,0,42,18,16,90,0,0,0,51,11,19,0,0,16,0,0,0,0,0,0,0,29,0,0,0,0,12,0,0,0,0,0,87,0,0,0,0,0,0,0,0,59,0,0,0,0,0,111,29,16,67,0,0,58,0,0,0,25,25,0,0,42,0,21,18,0,22,59,0,0,0,0,33,0,0,0,0,0,52,0,0,0,0,75,0,0,0,0,17,0,0,0,0,43,0,0,0,0,53,0,0,0,0,0,0,22,0,0,0,60,60,0,0,63,0,68,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,29,14,42,0,39,97,0,0,0,0,0,0,19,0,0,66,16,0,0,0,55,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,19,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS.Pre.Mouse.3,74184,78736,21153,43444,9945,21031,13406,11951,17020,0,8561,6820,9556,9252,4536,9416,0,7550,0,0,0,3345,0,7705,1902,6696,5567,0,0,2522,0,1522,0,0,0,0,0,0,860,0,0,3257,0,1393,952,1879,0,0,0,0,63,1527,2671,923,580,753,0,0,614,2532,234,1594,2378,659,0,1417,0,0,1922,1412,454,0,601,1477,0,778,0,707,51,0,776,0,0,479,391,325,540,455,0,0,0,301,0,1108,0,0,0,834,0,642,0,328,0,299,633,951,145,865,408,1154,0,799,0,606,889,704,209,0,0,1140,224,0,370,449,0,156,86,0,338,0,0,329,120,347,0,0,154,836,0,0,0,454,140,200,227,640,468,425,315,176,0,358,407,0,173,0,184,0,0,420,0,244,121,0,0,495,0,285,37,0,62,0,167,206,217,51,260,291,258,0,137,0,124,200,457,235,0,38,0,139,524,0,671,268,201,258,78,0,224,190,1396,0,0,393,0,250,0,0,79,127,234,0,147,470,0,163,119,105,76,0,66,0,0,106,81,259,33,26,0,0,101,0,67,53,41,178,0,101,0,16,92,121,71,0,0,91,109,233,59,0,61,0,128,129,312,111,162,106,99,102,187,103,189,0,150,67,70,0,49,418,165,0,40,293,190,86,32,0,117,0,53,727,179,107,0,53,16,58,354,86,296,0,0,18,46,33,93,0,0,0,75,164,144,105,0,53,0,0,0,85,63,47,75,208,74,70,0,49,12,115,20,0,24,118,0,0,44,0,92,0,0,0,0,0,28,88,43,45,103,111,93,78,72,67,52,0,43,54,62,28,89,62,0,30,52,80,0,0,12,76,0,39,25,0,70,23,0,0,43,30,168,82,116,42,0,0,52,131,126,25,0,133,50,15,50,0,32,52,98,62,0,0,0,0,0,98,13,123,0,17,24,40,73,0,45,48,0,0,90,41,0,49,0,0,0,25,46,14,48,0,0,15,0,37,32,0,36,35,0,12,39,52,0,28,11,0,0,0,0,19,21,0,0,12,40,0,0,46,0,0,31,29,25,17,51,12,99,70,0,30,22,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,44,0,0,0,0,41,13,0,0,0,0,0,0,0,24,13,15,0,0,0,79,38,0,25,0,0,0,0,0,0,12,0,35,0,45,19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,0,0,0,46,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,30,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS.Pre.Mouse.4,70575,72818,15498,26813,8076,16745,15137,10449,11645,0,9761,101,8377,6520,5351,6508,0,6069,0,0,0,29,0,4174,3097,4680,4542,0,0,2828,0,15,401,0,0,0,0,0,365,0,975,189,0,1010,1701,51,0,0,0,0,0,1243,160,2447,2223,4187,0,2103,1144,0,939,0,858,84,0,1003,0,1917,669,1107,0,0,837,1145,0,874,0,377,817,0,1154,0,0,15,170,881,519,484,0,0,0,548,86,154,0,0,0,53,0,229,0,200,0,1080,99,12,358,34,258,438,0,55,960,1775,0,71,684,0,0,0,1292,2902,0,11,0,462,281,0,0,0,0,533,360,45,0,0,731,318,0,0,0,0,244,26,0,402,0,254,85,88,0,0,181,0,397,0,66,0,0,256,0,28,0,0,0,260,2132,222,82,0,1207,0,941,206,146,610,438,446,56,0,14,1554,119,220,320,382,0,251,1473,0,0,0,75,31,184,178,335,236,704,171,0,13,0,0,0,218,0,0,275,0,0,0,212,20,0,17,46,129,104,0,33,0,0,0,323,74,39,151,34,0,40,0,135,58,15,34,0,0,0,0,0,0,52,0,0,0,65,121,119,791,0,0,42,83,0,59,147,110,43,167,141,12,97,0,133,84,57,0,82,0,0,0,42,0,0,167,16,0,30,70,0,0,20,93,22,183,51,0,29,96,45,0,0,0,27,36,91,0,0,0,0,0,0,0,0,36,0,0,0,117,32,0,19,119,90,62,0,0,274,0,18,0,394,0,0,0,0,0,68,0,238,430,0,89,36,0,29,30,0,59,52,70,0,61,41,523,24,84,41,0,0,49,0,41,38,81,95,0,0,0,54,18,76,0,68,36,0,0,17,12,159,70,0,34,0,0,12,0,54,15,0,0,0,12,50,0,38,0,0,55,0,0,0,81,0,0,0,0,0,73,18,36,45,0,84,39,0,0,0,49,74,0,0,207,0,45,0,0,0,53,0,0,0,45,37,0,12,0,89,37,0,0,0,36,0,49,0,0,0,0,0,0,0,0,29,25,0,0,0,0,37,0,30,11,0,0,0,20,0,0,17,140,0,0,0,41,105,0,0,0,0,0,0,0,0,0,0,0,49,0,62,12,21,0,0,22,0,45,0,0,0,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS.Pre.Mouse.5,71637,76165,20286,29066,10951,16351,16554,11472,9740,0,955,2063,9080,5351,477,5536,0,5748,0,0,0,393,0,2925,518,6234,4950,0,0,511,0,278,196,0,0,0,0,0,29,0,651,1680,0,1291,194,0,0,0,0,0,0,691,390,330,1923,1984,0,2513,0,914,330,731,324,92,0,690,0,2390,283,736,104,0,123,193,0,353,0,210,1058,0,299,0,0,195,57,868,59,39,0,0,0,66,1776,241,0,0,0,414,0,144,0,160,0,92,410,320,76,428,66,132,0,729,1156,364,164,100,60,0,0,382,41,0,38,3378,0,379,123,0,234,0,0,99,42,91,0,0,43,565,0,0,0,180,267,28,57,199,137,144,102,24,0,141,181,121,84,0,57,0,0,220,0,57,0,0,0,0,127,87,0,0,12,0,17,29,178,22,54,249,37,0,37,0,27,45,158,0,0,102,0,62,28,0,340,42,0,57,162,290,118,166,0,15,0,63,27,203,0,0,14,111,38,0,40,557,0,43,62,0,42,0,1127,0,0,32,199,0,31,0,13,0,0,0,18,0,0,50,144,78,0,47,121,106,0,65,0,108,42,57,0,0,256,0,23,30,226,82,0,32,54,24,117,650,74,0,60,39,48,0,18,76,21,0,33,210,64,17,78,0,18,30,0,86,51,32,0,0,15,0,133,39,105,0,0,144,0,117,58,0,0,0,31,114,0,20,0,29,0,326,0,20,28,14,51,75,133,0,0,22,0,155,0,0,0,0,0,0,49,0,28,0,313,0,0,0,12,26,23,19,0,77,80,0,67,0,18,0,0,60,15,0,45,40,0,0,0,18,83,0,15,43,0,0,20,0,14,0,0,0,0,0,0,26,0,44,0,0,26,0,57,11,0,47,0,0,42,0,29,26,0,0,0,0,0,0,0,0,60,0,0,45,27,33,69,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,0,0,79,0,0,91,0,31,0,0,0,13,77,0,91,0,18,0,0,0,0,0,19,0,0,19,0,33,43,0,0,0,0,0,14,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,0,69,15,0,0,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,29,23,0,0,0,0,0,0,0,71,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
